engine_code	glyph_index	NFT_byte_offset
75DE	FFFF	unsupported
75DF	FFFF	unsupported
75E0	FFFF	unsupported
75E1	FFFF	unsupported
75E2	FFFF	unsupported
75E3	FFFF	unsupported
75E4	FFFF	unsupported
75E5	FFFF	unsupported
75E6	FFFF	unsupported
75E7	FFFF	unsupported
75E8	FFFF	unsupported
75E9	FFFF	unsupported
75EA	FFFF	unsupported
75EB	FFFF	unsupported
75EC	FFFF	unsupported
75ED	FFFF	unsupported
75EE	FFFF	unsupported
75EF	FFFF	unsupported
75F0	FFFF	unsupported
75F1	FFFF	unsupported
75F2	FFFF	unsupported
75F3	FFFF	unsupported
75F4	FFFF	unsupported
75F5	FFFF	unsupported
75F6	FFFF	unsupported
75F7	FFFF	unsupported
75F8	FFFF	unsupported
75F9	FFFF	unsupported
75FA	FFFF	unsupported
75FB	FFFF	unsupported
75FC	FFFF	unsupported
75FD	FFFF	unsupported
75FE	FFFF	unsupported
75FF	FFFF	unsupported
7600	FFFF	unsupported
7601	FFFF	unsupported
7602	FFFF	unsupported
7603	FFFF	unsupported
7604	FFFF	unsupported
7605	FFFF	unsupported
7606	FFFF	unsupported
7607	FFFF	unsupported
7608	FFFF	unsupported
7609	FFFF	unsupported
760A	FFFF	unsupported
760B	FFFF	unsupported
760C	FFFF	unsupported
760D	FFFF	unsupported
760E	FFFF	unsupported
760F	FFFF	unsupported
7610	FFFF	unsupported
7611	FFFF	unsupported
7612	FFFF	unsupported
7613	FFFF	unsupported
7614	FFFF	unsupported
7615	FFFF	unsupported
7616	FFFF	unsupported
7617	FFFF	unsupported
7618	FFFF	unsupported
7619	FFFF	unsupported
761A	FFFF	unsupported
761B	FFFF	unsupported
761C	FFFF	unsupported
761D	FFFF	unsupported
761E	FFFF	unsupported
761F	FFFF	unsupported
7620	FFFF	unsupported
7621	FFFF	unsupported
7622	FFFF	unsupported
7623	FFFF	unsupported
7624	FFFF	unsupported
7625	FFFF	unsupported
7626	FFFF	unsupported
7627	FFFF	unsupported
7628	FFFF	unsupported
7629	FFFF	unsupported
762A	FFFF	unsupported
762B	FFFF	unsupported
762C	FFFF	unsupported
762D	FFFF	unsupported
762E	FFFF	unsupported
762F	FFFF	unsupported
7630	FFFF	unsupported
7631	FFFF	unsupported
7632	FFFF	unsupported
7633	FFFF	unsupported
7634	FFFF	unsupported
7635	FFFF	unsupported
7636	FFFF	unsupported
7637	FFFF	unsupported
7638	FFFF	unsupported
7639	FFFF	unsupported
763A	FFFF	unsupported
763B	FFFF	unsupported
763C	FFFF	unsupported
763D	FFFF	unsupported
763E	FFFF	unsupported
763F	FFFF	unsupported
7640	FFFF	unsupported
7641	FFFF	unsupported
7642	FFFF	unsupported
7643	FFFF	unsupported
7644	FFFF	unsupported
7645	FFFF	unsupported
7646	FFFF	unsupported
7647	FFFF	unsupported
7648	FFFF	unsupported
7649	FFFF	unsupported
764A	FFFF	unsupported
764B	FFFF	unsupported
764C	FFFF	unsupported
764D	FFFF	unsupported
764E	FFFF	unsupported
764F	FFFF	unsupported
7650	FFFF	unsupported
7651	FFFF	unsupported
7652	FFFF	unsupported
7653	FFFF	unsupported
7654	FFFF	unsupported
7655	FFFF	unsupported
7656	FFFF	unsupported
7657	FFFF	unsupported
7658	FFFF	unsupported
7659	FFFF	unsupported
765A	FFFF	unsupported
765B	FFFF	unsupported
765C	FFFF	unsupported
765D	FFFF	unsupported
765E	FFFF	unsupported
765F	FFFF	unsupported
7660	FFFF	unsupported
7661	FFFF	unsupported
7662	FFFF	unsupported
7663	FFFF	unsupported
7664	FFFF	unsupported
7665	FFFF	unsupported
7666	FFFF	unsupported
7667	FFFF	unsupported
7668	FFFF	unsupported
7669	FFFF	unsupported
766A	FFFF	unsupported
766B	FFFF	unsupported
766C	FFFF	unsupported
766D	FFFF	unsupported
766E	FFFF	unsupported
766F	FFFF	unsupported
7670	FFFF	unsupported
7671	FFFF	unsupported
7672	FFFF	unsupported
7673	FFFF	unsupported
7674	FFFF	unsupported
7675	FFFF	unsupported
7676	FFFF	unsupported
7677	FFFF	unsupported
7678	FFFF	unsupported
7679	FFFF	unsupported
767A	FFFF	unsupported
767B	FFFF	unsupported
767C	FFFF	unsupported
767D	FFFF	unsupported
767E	FFFF	unsupported
767F	FFFF	unsupported
7680	FFFF	unsupported
7681	FFFF	unsupported
7682	FFFF	unsupported
7683	FFFF	unsupported
7684	FFFF	unsupported
7685	FFFF	unsupported
7686	FFFF	unsupported
7687	FFFF	unsupported
7688	FFFF	unsupported
7689	FFFF	unsupported
768A	FFFF	unsupported
768B	FFFF	unsupported
768C	FFFF	unsupported
768D	FFFF	unsupported
768E	FFFF	unsupported
768F	FFFF	unsupported
7690	FFFF	unsupported
7691	FFFF	unsupported
7692	FFFF	unsupported
7693	FFFF	unsupported
7694	FFFF	unsupported
7695	FFFF	unsupported
7696	FFFF	unsupported
7697	FFFF	unsupported
7698	FFFF	unsupported
7699	FFFF	unsupported
769A	FFFF	unsupported
769B	FFFF	unsupported
769C	FFFF	unsupported
769D	FFFF	unsupported
769E	FFFF	unsupported
769F	FFFF	unsupported
76A0	FFFF	unsupported
76A1	FFFF	unsupported
76A2	FFFF	unsupported
76A3	FFFF	unsupported
76A4	FFFF	unsupported
76A5	FFFF	unsupported
76A6	FFFF	unsupported
76A7	FFFF	unsupported
76A8	FFFF	unsupported
76A9	FFFF	unsupported
76AA	FFFF	unsupported
76AB	FFFF	unsupported
76AC	FFFF	unsupported
76AD	FFFF	unsupported
76AE	FFFF	unsupported
76AF	FFFF	unsupported
76B0	FFFF	unsupported
76B1	FFFF	unsupported
76B2	FFFF	unsupported
76B3	FFFF	unsupported
76B4	FFFF	unsupported
76B5	FFFF	unsupported
76B6	FFFF	unsupported
76B7	FFFF	unsupported
76B8	FFFF	unsupported
76B9	FFFF	unsupported
76BA	FFFF	unsupported
76BB	FFFF	unsupported
76BC	FFFF	unsupported
76BD	FFFF	unsupported
76BE	FFFF	unsupported
76BF	FFFF	unsupported
76C0	FFFF	unsupported
76C1	FFFF	unsupported
76C2	FFFF	unsupported
76C3	FFFF	unsupported
76C4	FFFF	unsupported
76C5	FFFF	unsupported
76C6	FFFF	unsupported
76C7	FFFF	unsupported
76C8	FFFF	unsupported
76C9	FFFF	unsupported
76CA	FFFF	unsupported
76CB	FFFF	unsupported
76CC	FFFF	unsupported
76CD	FFFF	unsupported
76CE	FFFF	unsupported
76CF	FFFF	unsupported
76D0	FFFF	unsupported
76D1	FFFF	unsupported
76D2	FFFF	unsupported
76D3	FFFF	unsupported
76D4	FFFF	unsupported
76D5	FFFF	unsupported
76D6	FFFF	unsupported
76D7	FFFF	unsupported
76D8	FFFF	unsupported
76D9	FFFF	unsupported
76DA	FFFF	unsupported
76DB	FFFF	unsupported
76DC	FFFF	unsupported
76DD	FFFF	unsupported
76DE	FFFF	unsupported
76DF	FFFF	unsupported
76E0	FFFF	unsupported
76E1	FFFF	unsupported
76E2	FFFF	unsupported
76E3	FFFF	unsupported
76E4	FFFF	unsupported
76E5	FFFF	unsupported
76E6	FFFF	unsupported
76E7	FFFF	unsupported
76E8	FFFF	unsupported
76E9	FFFF	unsupported
76EA	FFFF	unsupported
76EB	FFFF	unsupported
76EC	FFFF	unsupported
76ED	FFFF	unsupported
76EE	FFFF	unsupported
76EF	FFFF	unsupported
76F0	FFFF	unsupported
76F1	FFFF	unsupported
76F2	FFFF	unsupported
76F3	FFFF	unsupported
76F4	FFFF	unsupported
76F5	FFFF	unsupported
76F6	FFFF	unsupported
76F7	FFFF	unsupported
76F8	FFFF	unsupported
76F9	FFFF	unsupported
76FA	FFFF	unsupported
76FB	FFFF	unsupported
76FC	FFFF	unsupported
76FD	FFFF	unsupported
76FE	FFFF	unsupported
76FF	FFFF	unsupported
7700	FFFF	unsupported
7701	FFFF	unsupported
7702	FFFF	unsupported
7703	FFFF	unsupported
7704	FFFF	unsupported
7705	FFFF	unsupported
7706	FFFF	unsupported
7707	FFFF	unsupported
7708	FFFF	unsupported
7709	FFFF	unsupported
770A	FFFF	unsupported
770B	FFFF	unsupported
770C	FFFF	unsupported
770D	FFFF	unsupported
770E	FFFF	unsupported
770F	FFFF	unsupported
7710	FFFF	unsupported
7711	FFFF	unsupported
7712	FFFF	unsupported
7713	FFFF	unsupported
7714	FFFF	unsupported
7715	FFFF	unsupported
7716	FFFF	unsupported
7717	FFFF	unsupported
7718	FFFF	unsupported
7719	FFFF	unsupported
771A	FFFF	unsupported
771B	FFFF	unsupported
771C	FFFF	unsupported
771D	FFFF	unsupported
771E	FFFF	unsupported
771F	FFFF	unsupported
7720	FFFF	unsupported
7721	FFFF	unsupported
7722	FFFF	unsupported
7723	FFFF	unsupported
7724	FFFF	unsupported
7725	FFFF	unsupported
7726	FFFF	unsupported
7727	FFFF	unsupported
7728	FFFF	unsupported
7729	FFFF	unsupported
772A	FFFF	unsupported
772B	FFFF	unsupported
772C	FFFF	unsupported
772D	FFFF	unsupported
772E	FFFF	unsupported
772F	FFFF	unsupported
7730	FFFF	unsupported
7731	FFFF	unsupported
7732	FFFF	unsupported
7733	FFFF	unsupported
7734	FFFF	unsupported
7735	FFFF	unsupported
7736	FFFF	unsupported
7737	FFFF	unsupported
7738	FFFF	unsupported
7739	FFFF	unsupported
773A	FFFF	unsupported
773B	FFFF	unsupported
773C	FFFF	unsupported
773D	FFFF	unsupported
773E	FFFF	unsupported
773F	FFFF	unsupported
7740	FFFF	unsupported
7741	FFFF	unsupported
7742	FFFF	unsupported
7743	FFFF	unsupported
7744	FFFF	unsupported
7745	FFFF	unsupported
7746	FFFF	unsupported
7747	FFFF	unsupported
7748	FFFF	unsupported
7749	FFFF	unsupported
774A	FFFF	unsupported
774B	FFFF	unsupported
774C	FFFF	unsupported
774D	FFFF	unsupported
774E	FFFF	unsupported
774F	FFFF	unsupported
7750	FFFF	unsupported
7751	FFFF	unsupported
7752	FFFF	unsupported
7753	FFFF	unsupported
7754	FFFF	unsupported
7755	FFFF	unsupported
7756	FFFF	unsupported
7757	FFFF	unsupported
7758	FFFF	unsupported
7759	FFFF	unsupported
775A	FFFF	unsupported
775B	FFFF	unsupported
775C	FFFF	unsupported
775D	FFFF	unsupported
775E	FFFF	unsupported
775F	FFFF	unsupported
7760	FFFF	unsupported
7761	FFFF	unsupported
7762	FFFF	unsupported
7763	FFFF	unsupported
7764	FFFF	unsupported
7765	FFFF	unsupported
7766	FFFF	unsupported
7767	FFFF	unsupported
7768	FFFF	unsupported
7769	FFFF	unsupported
776A	FFFF	unsupported
776B	FFFF	unsupported
776C	FFFF	unsupported
776D	FFFF	unsupported
776E	FFFF	unsupported
776F	FFFF	unsupported
7770	FFFF	unsupported
7771	FFFF	unsupported
7772	FFFF	unsupported
7773	FFFF	unsupported
7774	FFFF	unsupported
7775	FFFF	unsupported
7776	FFFF	unsupported
7777	FFFF	unsupported
7778	FFFF	unsupported
7779	FFFF	unsupported
777A	FFFF	unsupported
777B	FFFF	unsupported
777C	FFFF	unsupported
777D	FFFF	unsupported
777E	FFFF	unsupported
777F	FFFF	unsupported
7780	FFFF	unsupported
7781	FFFF	unsupported
7782	FFFF	unsupported
7783	FFFF	unsupported
7784	FFFF	unsupported
7785	FFFF	unsupported
7786	FFFF	unsupported
7787	FFFF	unsupported
7788	FFFF	unsupported
7789	FFFF	unsupported
778A	FFFF	unsupported
778B	FFFF	unsupported
778C	FFFF	unsupported
778D	FFFF	unsupported
778E	FFFF	unsupported
778F	FFFF	unsupported
7790	FFFF	unsupported
7791	FFFF	unsupported
7792	FFFF	unsupported
7793	FFFF	unsupported
7794	FFFF	unsupported
7795	FFFF	unsupported
7796	FFFF	unsupported
7797	FFFF	unsupported
7798	FFFF	unsupported
7799	FFFF	unsupported
779A	FFFF	unsupported
779B	FFFF	unsupported
779C	FFFF	unsupported
779D	FFFF	unsupported
779E	FFFF	unsupported
779F	FFFF	unsupported
77A0	FFFF	unsupported
77A1	FFFF	unsupported
77A2	FFFF	unsupported
77A3	FFFF	unsupported
77A4	FFFF	unsupported
77A5	FFFF	unsupported
77A6	FFFF	unsupported
77A7	FFFF	unsupported
77A8	FFFF	unsupported
77A9	FFFF	unsupported
77AA	FFFF	unsupported
77AB	FFFF	unsupported
77AC	FFFF	unsupported
77AD	FFFF	unsupported
77AE	FFFF	unsupported
77AF	FFFF	unsupported
77B0	FFFF	unsupported
77B1	FFFF	unsupported
77B2	FFFF	unsupported
77B3	FFFF	unsupported
77B4	FFFF	unsupported
77B5	FFFF	unsupported
77B6	FFFF	unsupported
77B7	FFFF	unsupported
77B8	FFFF	unsupported
77B9	FFFF	unsupported
77BA	FFFF	unsupported
77BB	FFFF	unsupported
77BC	FFFF	unsupported
77BD	FFFF	unsupported
77BE	FFFF	unsupported
77BF	FFFF	unsupported
77C0	FFFF	unsupported
77C1	FFFF	unsupported
77C2	FFFF	unsupported
77C3	FFFF	unsupported
77C4	FFFF	unsupported
77C5	FFFF	unsupported
77C6	FFFF	unsupported
77C7	FFFF	unsupported
77C8	FFFF	unsupported
77C9	FFFF	unsupported
77CA	FFFF	unsupported
77CB	FFFF	unsupported
77CC	FFFF	unsupported
77CD	FFFF	unsupported
77CE	FFFF	unsupported
77CF	FFFF	unsupported
77D0	FFFF	unsupported
77D1	FFFF	unsupported
77D2	FFFF	unsupported
77D3	FFFF	unsupported
77D4	FFFF	unsupported
77D5	FFFF	unsupported
77D6	FFFF	unsupported
77D7	FFFF	unsupported
77D8	FFFF	unsupported
77D9	FFFF	unsupported
77DA	FFFF	unsupported
77DB	FFFF	unsupported
77DC	FFFF	unsupported
77DD	FFFF	unsupported
77DE	FFFF	unsupported
77DF	FFFF	unsupported
77E0	FFFF	unsupported
77E1	FFFF	unsupported
77E2	FFFF	unsupported
77E3	FFFF	unsupported
77E4	FFFF	unsupported
77E5	FFFF	unsupported
77E6	FFFF	unsupported
77E7	FFFF	unsupported
77E8	FFFF	unsupported
77E9	FFFF	unsupported
77EA	FFFF	unsupported
77EB	FFFF	unsupported
77EC	FFFF	unsupported
77ED	FFFF	unsupported
77EE	FFFF	unsupported
77EF	FFFF	unsupported
77F0	FFFF	unsupported
77F1	FFFF	unsupported
77F2	FFFF	unsupported
77F3	FFFF	unsupported
77F4	FFFF	unsupported
77F5	FFFF	unsupported
77F6	FFFF	unsupported
77F7	FFFF	unsupported
77F8	FFFF	unsupported
77F9	FFFF	unsupported
77FA	FFFF	unsupported
77FB	FFFF	unsupported
77FC	FFFF	unsupported
77FD	FFFF	unsupported
77FE	FFFF	unsupported
77FF	FFFF	unsupported
7800	FFFF	unsupported
7801	FFFF	unsupported
7802	FFFF	unsupported
7803	FFFF	unsupported
7804	FFFF	unsupported
7805	FFFF	unsupported
7806	FFFF	unsupported
7807	FFFF	unsupported
7808	FFFF	unsupported
7809	FFFF	unsupported
780A	FFFF	unsupported
780B	FFFF	unsupported
780C	FFFF	unsupported
780D	FFFF	unsupported
780E	FFFF	unsupported
780F	FFFF	unsupported
7810	FFFF	unsupported
7811	FFFF	unsupported
7812	FFFF	unsupported
7813	FFFF	unsupported
7814	FFFF	unsupported
7815	FFFF	unsupported
7816	FFFF	unsupported
7817	FFFF	unsupported
7818	FFFF	unsupported
7819	FFFF	unsupported
781A	FFFF	unsupported
781B	FFFF	unsupported
781C	FFFF	unsupported
781D	FFFF	unsupported
781E	FFFF	unsupported
781F	FFFF	unsupported
7820	FFFF	unsupported
7821	FFFF	unsupported
7822	FFFF	unsupported
7823	FFFF	unsupported
7824	FFFF	unsupported
7825	FFFF	unsupported
7826	FFFF	unsupported
7827	FFFF	unsupported
7828	FFFF	unsupported
7829	FFFF	unsupported
782A	FFFF	unsupported
782B	FFFF	unsupported
782C	FFFF	unsupported
782D	FFFF	unsupported
782E	FFFF	unsupported
782F	FFFF	unsupported
7830	FFFF	unsupported
7831	FFFF	unsupported
7832	FFFF	unsupported
7833	FFFF	unsupported
7834	FFFF	unsupported
7835	FFFF	unsupported
7836	FFFF	unsupported
7837	FFFF	unsupported
7838	FFFF	unsupported
7839	FFFF	unsupported
783A	FFFF	unsupported
783B	FFFF	unsupported
783C	FFFF	unsupported
783D	FFFF	unsupported
783E	FFFF	unsupported
783F	FFFF	unsupported
7840	FFFF	unsupported
7841	FFFF	unsupported
7842	FFFF	unsupported
7843	FFFF	unsupported
7844	FFFF	unsupported
7845	FFFF	unsupported
7846	FFFF	unsupported
7847	FFFF	unsupported
7848	FFFF	unsupported
7849	FFFF	unsupported
784A	FFFF	unsupported
784B	FFFF	unsupported
784C	FFFF	unsupported
784D	FFFF	unsupported
784E	FFFF	unsupported
784F	FFFF	unsupported
7850	FFFF	unsupported
7851	FFFF	unsupported
7852	FFFF	unsupported
7853	FFFF	unsupported
7854	FFFF	unsupported
7855	FFFF	unsupported
7856	FFFF	unsupported
7857	FFFF	unsupported
7858	FFFF	unsupported
7859	FFFF	unsupported
785A	FFFF	unsupported
785B	FFFF	unsupported
785C	FFFF	unsupported
785D	FFFF	unsupported
785E	FFFF	unsupported
785F	FFFF	unsupported
7860	FFFF	unsupported
7861	FFFF	unsupported
7862	FFFF	unsupported
7863	FFFF	unsupported
7864	FFFF	unsupported
7865	FFFF	unsupported
7866	FFFF	unsupported
7867	FFFF	unsupported
7868	FFFF	unsupported
7869	FFFF	unsupported
786A	FFFF	unsupported
786B	FFFF	unsupported
786C	FFFF	unsupported
786D	FFFF	unsupported
786E	FFFF	unsupported
786F	FFFF	unsupported
7870	FFFF	unsupported
7871	FFFF	unsupported
7872	FFFF	unsupported
7873	FFFF	unsupported
7874	FFFF	unsupported
7875	FFFF	unsupported
7876	FFFF	unsupported
7877	FFFF	unsupported
7878	FFFF	unsupported
7879	FFFF	unsupported
787A	FFFF	unsupported
787B	FFFF	unsupported
787C	FFFF	unsupported
787D	FFFF	unsupported
787E	FFFF	unsupported
787F	FFFF	unsupported
7880	FFFF	unsupported
7881	FFFF	unsupported
7882	FFFF	unsupported
7883	FFFF	unsupported
7884	FFFF	unsupported
7885	FFFF	unsupported
7886	FFFF	unsupported
7887	FFFF	unsupported
7888	FFFF	unsupported
7889	FFFF	unsupported
788A	FFFF	unsupported
788B	FFFF	unsupported
788C	FFFF	unsupported
788D	FFFF	unsupported
788E	FFFF	unsupported
788F	FFFF	unsupported
7890	FFFF	unsupported
7891	FFFF	unsupported
7892	FFFF	unsupported
7893	FFFF	unsupported
7894	FFFF	unsupported
7895	FFFF	unsupported
7896	FFFF	unsupported
7897	FFFF	unsupported
7898	FFFF	unsupported
7899	FFFF	unsupported
789A	FFFF	unsupported
789B	FFFF	unsupported
789C	FFFF	unsupported
789D	FFFF	unsupported
789E	FFFF	unsupported
789F	FFFF	unsupported
78A0	FFFF	unsupported
78A1	FFFF	unsupported
78A2	FFFF	unsupported
78A3	FFFF	unsupported
78A4	FFFF	unsupported
78A5	FFFF	unsupported
78A6	FFFF	unsupported
78A7	FFFF	unsupported
78A8	FFFF	unsupported
78A9	FFFF	unsupported
78AA	FFFF	unsupported
78AB	FFFF	unsupported
78AC	FFFF	unsupported
78AD	FFFF	unsupported
78AE	FFFF	unsupported
78AF	FFFF	unsupported
78B0	FFFF	unsupported
78B1	FFFF	unsupported
78B2	FFFF	unsupported
78B3	FFFF	unsupported
78B4	FFFF	unsupported
78B5	FFFF	unsupported
78B6	FFFF	unsupported
78B7	FFFF	unsupported
78B8	FFFF	unsupported
78B9	FFFF	unsupported
78BA	FFFF	unsupported
78BB	FFFF	unsupported
78BC	FFFF	unsupported
78BD	FFFF	unsupported
78BE	FFFF	unsupported
78BF	FFFF	unsupported
78C0	FFFF	unsupported
78C1	FFFF	unsupported
78C2	FFFF	unsupported
78C3	FFFF	unsupported
78C4	FFFF	unsupported
78C5	FFFF	unsupported
78C6	FFFF	unsupported
78C7	FFFF	unsupported
78C8	FFFF	unsupported
78C9	FFFF	unsupported
78CA	FFFF	unsupported
78CB	FFFF	unsupported
78CC	FFFF	unsupported
78CD	FFFF	unsupported
78CE	FFFF	unsupported
78CF	FFFF	unsupported
78D0	FFFF	unsupported
78D1	FFFF	unsupported
78D2	FFFF	unsupported
78D3	FFFF	unsupported
78D4	FFFF	unsupported
78D5	FFFF	unsupported
78D6	FFFF	unsupported
78D7	FFFF	unsupported
78D8	FFFF	unsupported
78D9	FFFF	unsupported
78DA	FFFF	unsupported
78DB	FFFF	unsupported
78DC	FFFF	unsupported
78DD	FFFF	unsupported
78DE	FFFF	unsupported
78DF	FFFF	unsupported
78E0	FFFF	unsupported
78E1	FFFF	unsupported
78E2	FFFF	unsupported
78E3	FFFF	unsupported
78E4	FFFF	unsupported
78E5	FFFF	unsupported
78E6	FFFF	unsupported
78E7	FFFF	unsupported
78E8	FFFF	unsupported
78E9	FFFF	unsupported
78EA	FFFF	unsupported
78EB	FFFF	unsupported
78EC	FFFF	unsupported
78ED	FFFF	unsupported
78EE	FFFF	unsupported
78EF	FFFF	unsupported
78F0	FFFF	unsupported
78F1	FFFF	unsupported
78F2	FFFF	unsupported
78F3	FFFF	unsupported
78F4	FFFF	unsupported
78F5	FFFF	unsupported
78F6	FFFF	unsupported
78F7	FFFF	unsupported
78F8	FFFF	unsupported
78F9	FFFF	unsupported
78FA	FFFF	unsupported
78FB	FFFF	unsupported
78FC	FFFF	unsupported
78FD	FFFF	unsupported
78FE	FFFF	unsupported
78FF	FFFF	unsupported
7900	FFFF	unsupported
7901	FFFF	unsupported
7902	FFFF	unsupported
7903	FFFF	unsupported
7904	FFFF	unsupported
7905	FFFF	unsupported
7906	FFFF	unsupported
7907	FFFF	unsupported
7908	FFFF	unsupported
7909	FFFF	unsupported
790A	FFFF	unsupported
790B	FFFF	unsupported
790C	FFFF	unsupported
790D	FFFF	unsupported
790E	FFFF	unsupported
790F	FFFF	unsupported
7910	FFFF	unsupported
7911	FFFF	unsupported
7912	FFFF	unsupported
7913	FFFF	unsupported
7914	FFFF	unsupported
7915	FFFF	unsupported
7916	FFFF	unsupported
7917	FFFF	unsupported
7918	FFFF	unsupported
7919	FFFF	unsupported
791A	FFFF	unsupported
791B	FFFF	unsupported
791C	FFFF	unsupported
791D	FFFF	unsupported
791E	FFFF	unsupported
791F	FFFF	unsupported
7920	FFFF	unsupported
7921	FFFF	unsupported
7922	FFFF	unsupported
7923	FFFF	unsupported
7924	FFFF	unsupported
7925	FFFF	unsupported
7926	FFFF	unsupported
7927	FFFF	unsupported
7928	FFFF	unsupported
7929	FFFF	unsupported
792A	FFFF	unsupported
792B	FFFF	unsupported
792C	FFFF	unsupported
792D	FFFF	unsupported
792E	FFFF	unsupported
792F	FFFF	unsupported
7930	FFFF	unsupported
7931	FFFF	unsupported
7932	FFFF	unsupported
7933	FFFF	unsupported
7934	FFFF	unsupported
7935	FFFF	unsupported
7936	FFFF	unsupported
7937	FFFF	unsupported
7938	FFFF	unsupported
7939	FFFF	unsupported
793A	FFFF	unsupported
793B	FFFF	unsupported
793C	FFFF	unsupported
793D	FFFF	unsupported
793E	FFFF	unsupported
793F	FFFF	unsupported
7940	FFFF	unsupported
7941	FFFF	unsupported
7942	FFFF	unsupported
7943	FFFF	unsupported
7944	FFFF	unsupported
7945	FFFF	unsupported
7946	FFFF	unsupported
7947	FFFF	unsupported
7948	FFFF	unsupported
7949	FFFF	unsupported
794A	FFFF	unsupported
794B	FFFF	unsupported
794C	FFFF	unsupported
794D	FFFF	unsupported
794E	FFFF	unsupported
794F	FFFF	unsupported
7950	FFFF	unsupported
7951	FFFF	unsupported
7952	FFFF	unsupported
7953	FFFF	unsupported
7954	FFFF	unsupported
7955	FFFF	unsupported
7956	FFFF	unsupported
7957	FFFF	unsupported
7958	FFFF	unsupported
7959	FFFF	unsupported
795A	FFFF	unsupported
795B	FFFF	unsupported
795C	FFFF	unsupported
795D	FFFF	unsupported
795E	FFFF	unsupported
795F	FFFF	unsupported
7960	FFFF	unsupported
7961	FFFF	unsupported
7962	FFFF	unsupported
7963	FFFF	unsupported
7964	FFFF	unsupported
7965	FFFF	unsupported
7966	FFFF	unsupported
7967	FFFF	unsupported
7968	FFFF	unsupported
7969	FFFF	unsupported
796A	FFFF	unsupported
796B	FFFF	unsupported
796C	FFFF	unsupported
796D	FFFF	unsupported
796E	FFFF	unsupported
796F	FFFF	unsupported
7970	FFFF	unsupported
7971	FFFF	unsupported
7972	FFFF	unsupported
7973	FFFF	unsupported
7974	FFFF	unsupported
7975	FFFF	unsupported
7976	FFFF	unsupported
7977	FFFF	unsupported
7978	FFFF	unsupported
7979	FFFF	unsupported
797A	FFFF	unsupported
797B	FFFF	unsupported
797C	FFFF	unsupported
797D	FFFF	unsupported
797E	FFFF	unsupported
797F	FFFF	unsupported
7980	FFFF	unsupported
7981	FFFF	unsupported
7982	FFFF	unsupported
7983	FFFF	unsupported
7984	FFFF	unsupported
7985	FFFF	unsupported
7986	FFFF	unsupported
7987	FFFF	unsupported
7988	FFFF	unsupported
7989	FFFF	unsupported
798A	FFFF	unsupported
798B	FFFF	unsupported
798C	FFFF	unsupported
798D	FFFF	unsupported
798E	FFFF	unsupported
798F	FFFF	unsupported
7990	FFFF	unsupported
7991	FFFF	unsupported
7992	FFFF	unsupported
7993	FFFF	unsupported
7994	FFFF	unsupported
7995	FFFF	unsupported
7996	FFFF	unsupported
7997	FFFF	unsupported
7998	FFFF	unsupported
7999	FFFF	unsupported
799A	FFFF	unsupported
799B	FFFF	unsupported
799C	FFFF	unsupported
799D	FFFF	unsupported
799E	FFFF	unsupported
799F	FFFF	unsupported
79A0	FFFF	unsupported
79A1	FFFF	unsupported
79A2	FFFF	unsupported
79A3	FFFF	unsupported
79A4	FFFF	unsupported
79A5	FFFF	unsupported
79A6	FFFF	unsupported
79A7	FFFF	unsupported
79A8	FFFF	unsupported
79A9	FFFF	unsupported
79AA	FFFF	unsupported
79AB	FFFF	unsupported
79AC	FFFF	unsupported
79AD	FFFF	unsupported
79AE	FFFF	unsupported
79AF	FFFF	unsupported
79B0	FFFF	unsupported
79B1	FFFF	unsupported
79B2	FFFF	unsupported
79B3	FFFF	unsupported
79B4	FFFF	unsupported
79B5	FFFF	unsupported
79B6	FFFF	unsupported
79B7	FFFF	unsupported
79B8	FFFF	unsupported
79B9	FFFF	unsupported
79BA	FFFF	unsupported
79BB	FFFF	unsupported
79BC	FFFF	unsupported
79BD	FFFF	unsupported
79BE	FFFF	unsupported
79BF	FFFF	unsupported
79C0	FFFF	unsupported
79C1	FFFF	unsupported
79C2	FFFF	unsupported
79C3	FFFF	unsupported
79C4	FFFF	unsupported
79C5	FFFF	unsupported
79C6	FFFF	unsupported
79C7	FFFF	unsupported
